Model,MSO2024
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.02,,,
Sample Interval,1.6e-07,,,
Filter Frequency,2e+08,,,
Record Length,1.25e+06,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,2,,1,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH4,CH4 Peak Detect
2.114928e-02,-1.08,-1,0.7,0.74
2.114944e-02,-1.08,-1.08,0.7,0.7
2.114960e-02,-1,-1,0.74,0.74
2.114976e-02,-1.08,-1.08,0.7,0.7
2.114992e-02,-1.08,-0.92,0.74,0.74
2.115008e-02,-1.08,-1.08,0.7,0.7
2.115024e-02,-1,-1,0.7,0.74
2.115040e-02,-1.08,-1.08,0.7,0.7
2.115056e-02,-1.08,-0.92,0.7,0.74
2.115072e-02,-1,-1.08,0.7,0.7
2.115088e-02,-1,-1,0.7,0.74
2.115104e-02,-1,-1.08,0.7,0.7
2.115120e-02,-1.08,-0.92,0.7,0.74
2.115136e-02,-1.08,-1.16,0.74,0.7
2.115152e-02,-1.08,-1,0.74,0.74
2.115168e-02,-1.08,-1.08,0.7,0.7
2.115184e-02,-1.08,-1,0.7,0.74
2.115200e-02,-1.08,-1.08,0.7,0.7
2.115216e-02,-1.08,-1,0.7,0.74
2.115232e-02,-1.08,-1.08,0.7,0.7
2.115248e-02,-1.08,-1,0.74,0.74
2.115264e-02,-1.08,-1.08,0.7,0.7
2.115280e-02,-1.08,-1,0.7,0.74
2.115296e-02,-1,-1.08,0.74,0.7
2.115312e-02,-1.08,-1,0.7,0.74
2.115328e-02,-1.08,-1.08,0.7,0.7
2.115344e-02,-1,-1,0.7,0.74
2.115360e-02,-1,-1.08,0.7,0.7
2.115376e-02,-1.08,-1,0.74,0.74
2.115392e-02,-1.08,-1.08,0.7,0.7
2.115408e-02,-1,-1,0.7,0.74
2.115424e-02,-1.08,-1.08,0.74,0.7
2.115440e-02,-1.08,-0.92,0.7,0.74
2.115456e-02,-1,-1.08,0.7,0.7
2.115472e-02,-1.08,-1,0.74,0.74
2.115488e-02,-1.08,-1.08,0.7,0.7
2.115504e-02,-1,-1,0.7,0.74
2.115520e-02,-1.08,-1.08,0.7,0.7
2.115536e-02,-1.08,-0.92,0.7,0.74
2.115552e-02,-1.08,-1.08,0.7,0.7
2.115568e-02,-1.08,-0.92,0.7,0.74
2.115584e-02,-1.08,-1.08,0.74,0.66
2.115600e-02,-1,-1,0.7,0.74
2.115616e-02,-1,-1.08,0.7,0.7
2.115632e-02,-1.08,-0.92,0.7,0.74
2.115648e-02,-1.08,-1.08,0.7,0.7
2.115664e-02,-1.08,-1,0.7,0.74
2.115680e-02,-1.08,-1.08,0.7,0.7
2.115696e-02,-1.08,-1,0.7,0.74
2.115712e-02,-1.08,-1.08,0.7,0.66
2.115728e-02,-1.08,-1,0.7,0.74
2.115744e-02,-1.08,-1.08,0.7,0.7
2.115760e-02,-1.08,-1,0.7,0.74
2.115776e-02,-1.08,-1.08,0.7,0.7
2.115792e-02,-1.08,-1,0.7,0.74
2.115808e-02,-1.08,-1.08,0.7,0.66
2.115824e-02,-1.08,-1,0.7,0.74
2.115840e-02,-1.08,-1.08,0.7,0.7
2.115856e-02,-1.08,-1,0.7,0.74
2.115872e-02,-1.08,-1.08,0.7,0.7
2.115888e-02,-1,-1,0.74,0.74
2.115904e-02,-1.08,-1.08,0.7,0.66
2.115920e-02,-1.08,-1,0.7,0.74
2.115936e-02,-1.08,-1.08,0.7,0.7
2.115952e-02,-1.08,-1,0.7,0.74
2.115968e-02,-1.08,-1.08,0.7,0.66
2.115984e-02,-1.08,-0.92,0.7,0.74
2.116000e-02,-1.08,-1.08,0.7,0.66
2.116016e-02,-1,-0.92,0.7,0.74
2.116032e-02,-1.08,-1.08,0.7,0.7
2.116048e-02,-1.08,-1,0.7,0.74
2.116064e-02,-1.08,-1.08,0.7,0.7
2.116080e-02,-1.08,-1,0.7,0.74
2.116096e-02,-1.08,-1.08,0.7,0.7
2.116112e-02,-1,-1,0.7,0.74
2.116128e-02,-1,-1.08,0.7,0.7
2.116144e-02,-1.08,-1,0.7,0.74
2.116160e-02,-1,-1.08,0.7,0.7
2.116176e-02,-1.08,-0.92,0.74,0.74
2.116192e-02,-1.08,-1.08,0.7,0.66
2.116208e-02,-1.08,-1,0.7,0.74
2.116224e-02,-1,-1.08,0.7,0.66
2.116240e-02,-1.08,-1,0.7,0.74
2.116256e-02,-1.08,-1.08,0.7,0.7
2.116272e-02,-1.08,-1,0.7,0.74
2.116288e-02,-1,-1.08,0.7,0.66
2.116304e-02,-1.08,-1,0.7,0.74
2.116320e-02,-1,-1.08,0.7,0.7
2.116336e-02,-1.08,-1,0.7,0.74
2.116352e-02,-1.08,-1.08,0.7,0.7
2.116368e-02,-1.08,-1,0.7,0.74
2.116384e-02,-1.08,-1.08,0.7,0.7
2.116400e-02,-1.08,-1,0.7,0.74
2.116416e-02,-1.08,-1.08,0.7,0.7
2.116432e-02,-1.08,-1,0.7,0.74
2.116448e-02,-1.08,-1.08,0.7,0.7
2.116464e-02,-1.08,-1,0.7,0.74
2.116480e-02,-1.08,-1.08,0.7,0.7
2.116496e-02,-1.08,-1,0.7,0.74
2.116512e-02,-1,-1.16,0.7,0.7
2.116528e-02,-1.08,-1,0.7,0.74
2.116544e-02,-1.08,-1.08,0.7,0.7
2.116560e-02,-1,-1,0.7,0.74
2.116576e-02,-1.08,-1.16,0.7,0.7
2.116592e-02,-1.08,-1,0.7,0.74
2.116608e-02,-1,-1.08,0.7,0.7
2.116624e-02,-1.08,-1,0.7,0.74
2.116640e-02,-1.08,-1.08,0.7,0.7
2.116656e-02,-1.08,-1,0.7,0.74
2.116672e-02,-1.08,-1.08,0.7,0.7
2.116688e-02,-1.08,-0.92,0.7,0.74
2.116704e-02,-1.08,-1.08,0.74,0.7
2.116720e-02,-1,-1,0.7,0.74
2.116736e-02,-1.08,-1.08,0.7,0.66
2.116752e-02,-1.08,-1,0.7,0.74
2.116768e-02,-1.08,-1.08,0.7,0.66
2.116784e-02,-1.08,-1,0.7,0.74
2.116800e-02,-1.08,-1.08,0.7,0.7
2.116816e-02,-1.08,-1,0.7,0.74
2.116832e-02,-1,-1.08,0.7,0.7
2.116848e-02,-1,-1,0.7,0.74
2.116864e-02,-1.08,-1.08,0.7,0.7
2.116880e-02,-1,-1,0.7,0.74
2.116896e-02,-1.08,-1.08,0.7,0.7
2.116912e-02,-1.08,-1,0.7,0.74
2.116928e-02,-1.08,-1.08,0.7,0.7
2.116944e-02,-1,-1,0.74,0.74
2.116960e-02,-1,-1.08,0.7,0.7
2.116976e-02,-1.08,-1,0.7,0.74
2.116992e-02,-1.08,-1.08,0.7,0.66
2.117008e-02,-1.08,-0.92,0.74,0.74
2.117024e-02,-1.08,-1.08,0.7,0.7
2.117040e-02,-1.08,-1,0.7,0.74
2.117056e-02,-1,-1.08,0.7,0.66
2.117072e-02,-1.08,-1,0.7,0.74
2.117088e-02,-1.08,-1.08,0.7,0.7
2.117104e-02,-1.08,-1,0.7,0.74
2.117120e-02,-1.08,-1.08,0.7,0.7
2.117136e-02,-1.08,-1,0.7,0.74
2.117152e-02,-1,-1.08,0.7,0.7
2.117168e-02,-1.08,-0.92,0.7,0.74
2.117184e-02,-1.08,-1.08,0.7,0.66
2.117200e-02,-1.08,-1,0.7,0.74
2.117216e-02,-1.08,-1.08,0.7,0.7
2.117232e-02,-1.08,-1,0.7,0.74
2.117248e-02,-1.08,-1.08,0.7,0.7
2.117264e-02,-1,-1,0.7,0.74
2.117280e-02,-1.08,-1.08,0.7,0.66
2.117296e-02,-1.08,-1,0.7,0.74
2.117312e-02,-1.08,-1.08,0.7,0.7
2.117328e-02,-1,-0.92,0.7,0.74
2.117344e-02,-1,-1.08,0.7,0.66
2.117360e-02,-1.08,-0.92,0.7,0.74
2.117376e-02,-1,-1.08,0.7,0.7
2.117392e-02,-1.08,-1,0.7,0.74
2.117408e-02,-1.08,-1.08,0.7,0.7
2.117424e-02,-1,-0.92,0.7,0.74
2.117440e-02,-1.08,-1.08,0.7,0.7
2.117456e-02,-1.08,-0.92,0.7,0.74
2.117472e-02,-1.08,-1.08,0.7,0.7
2.117488e-02,-1.08,-1,0.7,0.74
2.117504e-02,-1.08,-1.08,0.7,0.7
2.117520e-02,-1.08,-1,0.7,0.74
2.117536e-02,-1.08,-1.08,0.7,0.7
2.117552e-02,-1.08,-1,0.74,0.74
2.117568e-02,-1,-1.08,0.7,0.7
2.117584e-02,-1.08,-1,0.7,0.74
2.117600e-02,-1,-1.08,0.7,0.7
2.117616e-02,-1.08,-1,0.7,0.74
2.117632e-02,-1.08,-1.08,0.7,0.7
2.117648e-02,-1,-1,0.7,0.74
2.117664e-02,-1.08,-1.08,0.74,0.7
2.117680e-02,-1,-0.92,0.7,0.74
2.117696e-02,-1,-1.08,0.7,0.7
2.117712e-02,-1,-0.92,0.7,0.74
2.117728e-02,-1.08,-1.08,0.7,0.7
2.117744e-02,-1,-0.92,0.7,0.74
2.117760e-02,-1,-1.08,0.7,0.7
2.117776e-02,-1,-0.92,0.7,0.74
2.117792e-02,-1.08,-1.08,0.74,0.7
2.117808e-02,-1.08,-0.92,0.7,0.74
2.117824e-02,-1,-1.08,0.74,0.7
2.117840e-02,-1,-0.92,0.7,0.74
2.117856e-02,-1.08,-1.08,0.7,0.7
2.117872e-02,-1,-0.92,0.7,0.74
2.117888e-02,-1.08,-1.08,0.7,0.7
2.117904e-02,-1,-0.92,0.7,0.74
2.117920e-02,-1,-1.08,0.7,0.7
2.117936e-02,-1,-0.92,0.7,0.74
2.117952e-02,-1,-1.08,0.7,0.7
2.117968e-02,-1,-0.92,0.7,0.74
2.117984e-02,-1,-1.08,0.7,0.7
2.118000e-02,-1.08,-0.92,0.7,0.74
2.118016e-02,-1,-1.08,0.7,0.7
2.118032e-02,-1,-0.92,0.7,0.74
2.118048e-02,-1.08,-1.08,0.7,0.7
2.118064e-02,-1.08,-0.92,0.74,0.74
2.118080e-02,-1,-1.08,0.7,0.7
2.118096e-02,-1.08,-1,0.74,0.74
2.118112e-02,-1,-1.08,0.7,0.7
2.118128e-02,-1.08,-0.92,0.74,0.74
2.118144e-02,-1.08,-1.08,0.74,0.7
2.118160e-02,-1,-0.92,0.7,0.74
2.118176e-02,-1.08,-1.08,0.7,0.7
2.118192e-02,-1.08,-1,0.7,0.74
2.118208e-02,-1,-1.08,0.7,0.7
2.118224e-02,-1.08,-0.92,0.7,0.74
2.118240e-02,-1.08,-1.08,0.7,0.7
2.118256e-02,-1.08,-0.92,0.7,0.74
2.118272e-02,-1.08,-1.08,0.7,0.7
2.118288e-02,-1,-1,0.7,0.74
2.118304e-02,-1.08,-1.16,0.7,0.66
2.118320e-02,-1.08,-0.92,0.7,0.74
2.118336e-02,-1.08,-1.08,0.7,0.66
2.118352e-02,-1.08,-1,0.7,0.74
2.118368e-02,-1.08,-1.08,0.7,0.66
2.118384e-02,-1,-1,0.7,0.74
2.118400e-02,-1,-1.08,0.7,0.7
2.118416e-02,-1.08,-1,0.7,0.74
2.118432e-02,-1.08,-1.08,0.7,0.7
2.118448e-02,-1,-1,0.7,0.74
2.118464e-02,-1,-1.08,0.7,0.7
2.118480e-02,-1.08,-0.92,0.7,0.74
2.118496e-02,-1,-1.08,0.7,0.7
2.118512e-02,-1.08,-0.92,0.7,0.74
2.118528e-02,-1,-1.08,0.7,0.7
2.118544e-02,-1,-0.92,0.7,0.74
2.118560e-02,-1,-1.08,0.7,0.7
2.118576e-02,-1,-0.92,0.7,0.74
2.118592e-02,-1.08,-1.08,0.66,0.66
2.118608e-02,-1,-1,0.7,0.74
2.118624e-02,-1.08,-1.08,0.7,0.7
2.118640e-02,-1,-0.92,0.7,0.74
2.118656e-02,-1,-1.08,0.74,0.66
2.118672e-02,-1.08,-1,0.7,0.74
2.118688e-02,-1,-1.08,0.7,0.7
2.118704e-02,-1,-0.92,0.7,0.74
2.118720e-02,-1.08,-1.08,0.7,0.7
2.118736e-02,-1.08,-1,0.7,0.74
2.118752e-02,-1.08,-1.08,0.7,0.66
2.118768e-02,-1.08,-1,0.7,0.74
2.118784e-02,-1.08,-1.08,0.7,0.7
2.118800e-02,-1.08,-1,0.7,0.74
2.118816e-02,-1.08,-1.08,0.7,0.7
2.118832e-02,-1,-1,0.7,0.74
2.118848e-02,-1.08,-1.08,0.7,0.7
2.118864e-02,-1.08,-1,0.7,0.74
2.118880e-02,-1.08,-1.16,0.7,0.7
2.118896e-02,-1.08,-1,0.7,0.74
2.118912e-02,-1.08,-1.08,0.7,0.7
2.118928e-02,-1.08,-1,0.7,0.74
2.118944e-02,-1.08,-1.08,0.7,0.7
2.118960e-02,-1.08,-0.92,0.7,0.74
2.118976e-02,-1.08,-1.08,0.7,0.7
2.118992e-02,-1,-0.92,0.7,0.74
2.119008e-02,-1.08,-1.08,0.7,0.7
2.119024e-02,-1.08,-1,0.7,0.74
2.119040e-02,-1.08,-1.08,0.7,0.7
2.119056e-02,-1.08,-1,0.7,0.74
2.119072e-02,-1.08,-1.08,0.7,0.7
2.119088e-02,-1.08,-1,0.7,0.74
2.119104e-02,-1.08,-1.08,0.7,0.7
2.119120e-02,-1.08,-1,0.7,0.74
2.119136e-02,-1.08,-1.08,0.7,0.7
2.119152e-02,-1.08,-1,0.7,0.74
2.119168e-02,-1.08,-1.08,0.7,0.7
2.119184e-02,-1.08,-0.92,0.74,0.74
2.119200e-02,-1.08,-1.08,0.7,0.66
2.119216e-02,-1.08,-1,0.7,0.74
2.119232e-02,-1.08,-1.08,0.7,0.7
2.119248e-02,-1.08,-1,0.7,0.74
2.119264e-02,-1.08,-1.08,0.7,0.7
2.119280e-02,-1.08,-1,0.7,0.74
2.119296e-02,-1.08,-1.08,0.7,0.7
2.119312e-02,-1.08,-1,0.7,0.74
2.119328e-02,-1.08,-1.08,0.7,0.7
2.119344e-02,-1.08,-1,0.7,0.74
2.119360e-02,-1.08,-1.08,0.7,0.66
2.119376e-02,-1.08,-1,0.7,0.74
2.119392e-02,-1.08,-1.08,0.7,0.7
2.119408e-02,-1.08,-0.92,0.7,0.74
2.119424e-02,-1.08,-1.16,0.7,0.7
2.119440e-02,-1.08,-1,0.7,0.74
2.119456e-02,-1.08,-1.08,0.7,0.7
2.119472e-02,-1.08,-1,0.7,0.74
2.119488e-02,-1.08,-1.08,0.7,0.7
2.119504e-02,-1.08,-1,0.7,0.74
2.119520e-02,-1.08,-1.16,0.7,0.7
2.119536e-02,-1.16,-1,0.7,0.74
2.119552e-02,-1.08,-1.08,0.7,0.7
2.119568e-02,-1.08,-1,0.7,0.74
2.119584e-02,-1.08,-1.08,0.7,0.7
2.119600e-02,-1.08,-1,0.7,0.74
2.119616e-02,-1,-1.08,0.7,0.7
2.119632e-02,-1.08,-1,0.7,0.74
2.119648e-02,-1.08,-1.08,0.74,0.7
2.119664e-02,-1.08,-0.92,0.7,0.74
2.119680e-02,-1.08,-1.08,0.74,0.7
2.119696e-02,-1.08,-1,0.7,0.74
2.119712e-02,-1.08,-1.08,0.7,0.66
2.119728e-02,-1,-1,0.7,0.74
2.119744e-02,-1.08,-1.16,0.7,0.7
2.119760e-02,-1.08,-1,0.7,0.74
2.119776e-02,-1.08,-1.08,0.7,0.66
2.119792e-02,-1.08,-1,0.7,0.74
2.119808e-02,-1.08,-1.08,0.7,0.66
2.119824e-02,-1.08,-1,0.7,0.74
2.119840e-02,-1.08,-1.08,0.7,0.7
2.119856e-02,-1.08,-1,0.7,0.74
2.119872e-02,-1.08,-1.08,0.7,0.7
2.119888e-02,-1.08,-1,0.7,0.74
2.119904e-02,-1.08,-1.08,0.7,0.66
2.119920e-02,-1.08,-1,0.7,0.74
2.119936e-02,-1.08,-1.08,0.7,0.66
2.119952e-02,-1.08,-1,0.74,0.74
2.119968e-02,-1.08,-1.08,0.7,0.7
2.119984e-02,-1.08,-1,0.7,0.74
2.120000e-02,-1.08,-1.16,0.7,0.7
2.120016e-02,-1.08,-1,0.7,0.74
2.120032e-02,-1.08,-1.08,0.7,0.7
2.120048e-02,-1.08,-1,0.7,0.74
2.120064e-02,-1,-1.08,0.7,0.7
2.120080e-02,-1.08,-1,0.7,0.74
2.120096e-02,-1.08,-1.08,0.7,0.7
2.120112e-02,-1.08,-1,0.7,0.74
2.120128e-02,-1.08,-1.08,0.7,0.7
2.120144e-02,-1.08,-1,0.7,0.74
2.120160e-02,-1,-1.08,0.7,0.66
2.120176e-02,-1.08,-0.92,0.7,0.74
2.120192e-02,-1,-1.08,0.7,0.7
2.120208e-02,-1,-1,0.7,0.74
2.120224e-02,-1,-1.08,0.7,0.66
2.120240e-02,-1,-1,0.7,0.74
2.120256e-02,-1,-1.08,0.7,0.7
2.120272e-02,-1.08,-0.92,0.7,0.74
2.120288e-02,-1.08,-1.08,0.7,0.7
2.120304e-02,-1,-1,0.7,0.74
2.120320e-02,-1.08,-1.08,0.7,0.7
2.120336e-02,-1,-1,0.7,0.74
2.120352e-02,-1.08,-1.08,0.7,0.7
2.120368e-02,-1.08,-1,0.7,0.74
2.120384e-02,-1.08,-1.16,0.7,0.7
2.120400e-02,-1.08,-1,0.7,0.74
2.120416e-02,-1.08,-1.16,0.7,0.7
2.120432e-02,-1,-1,0.7,0.74
2.120448e-02,-1.08,-1.08,0.7,0.66
2.120464e-02,-1.08,-1,0.7,0.74
2.120480e-02,-1.08,-1.08,0.7,0.7
2.120496e-02,-1,-1,0.7,0.74
2.120512e-02,-1.08,-1.08,0.7,0.7
2.120528e-02,-1.08,-1,0.7,0.74
2.120544e-02,-1.08,-1.08,0.7,0.66
2.120560e-02,-1.08,-1,0.7,0.74
2.120576e-02,-1.08,-1.08,0.7,0.66
2.120592e-02,-1.08,-1,0.7,0.74
2.120608e-02,-1.08,-1.08,0.7,0.66
2.120624e-02,-1.08,-1,0.7,0.74
2.120640e-02,-1.08,-1.08,0.7,0.66
2.120656e-02,-1.08,-1,0.7,0.74
2.120672e-02,-1.08,-1.08,0.7,0.7
2.120688e-02,-1.08,-1,0.7,0.74
2.120704e-02,-1.08,-1.08,0.7,0.7
2.120720e-02,-1.08,-1,0.7,0.74
2.120736e-02,-1.08,-1.08,0.7,0.66
2.120752e-02,-1.08,-1,0.7,0.74
2.120768e-02,-1.08,-1.08,0.7,0.7
2.120784e-02,-1.08,-1,0.74,0.74
2.120800e-02,-1.08,-1.08,0.7,0.7
2.120816e-02,-1.08,-1,0.7,0.74
2.120832e-02,-1,-1.08,0.7,0.7
2.120848e-02,-1.08,-1,0.7,0.74
2.120864e-02,-1.08,-1.08,0.7,0.7
2.120880e-02,-1.08,-1,0.7,0.74
2.120896e-02,-1.08,-1.08,0.7,0.7
2.120912e-02,-1.08,-1,0.7,0.74
2.120928e-02,-1,-1.08,0.7,0.66
2.120944e-02,-1,-0.92,0.7,0.74
2.120960e-02,-1.08,-1.08,0.7,0.7
2.120976e-02,-1.08,-1,0.7,0.74
2.120992e-02,-1.08,-1.08,0.7,0.66
2.121008e-02,-1.08,-0.92,0.7,0.74
2.121024e-02,-1.08,-1.08,0.7,0.66
2.121040e-02,-1.08,-0.92,0.7,0.74
2.121056e-02,-1.08,-1.08,0.7,0.66
2.121072e-02,-1.08,-1,0.7,0.74
2.121088e-02,-1,-1.08,0.7,0.7
2.121104e-02,-1.08,-0.92,0.7,0.74
2.121120e-02,-1.08,-1.08,0.7,0.66
2.121136e-02,-1.08,-1,0.74,0.74
2.121152e-02,-1,-1.08,0.7,0.7
2.121168e-02,-1.08,-0.92,0.7,0.74
2.121184e-02,-1,-1.08,0.7,0.66
2.121200e-02,-1.08,-1,0.7,0.7
2.121216e-02,-1.08,-1.08,0.7,0.66
2.121232e-02,-1.08,-0.92,0.7,0.7
2.121248e-02,-1.08,-1.08,0.7,0.66
2.121264e-02,-1.08,-1,0.7,0.74
2.121280e-02,-1.08,-1.08,0.7,0.66
2.121296e-02,-1.08,-1,0.7,0.74
2.121312e-02,-1.08,-1.08,0.7,0.66
2.121328e-02,-1.08,-1,0.7,0.74
2.121344e-02,-1.08,-1.08,0.7,0.66
2.121360e-02,-1,-1,0.7,0.74
2.121376e-02,-1.08,-1.08,0.7,0.66
2.121392e-02,-1.08,-0.92,0.7,0.74
2.121408e-02,-1.08,-1.08,0.7,0.7
2.121424e-02,-1.08,-0.92,0.7,0.74
2.121440e-02,-1.08,-1.08,0.7,0.66
2.121456e-02,-1.08,-0.92,0.7,0.7
2.121472e-02,-1.08,-1.08,0.7,0.66
2.121488e-02,-1.08,-1,0.7,0.74
2.121504e-02,-1.08,-1.08,0.7,0.66
2.121520e-02,-1.08,-1,0.7,0.74
2.121536e-02,-1.08,-1.08,0.7,0.66
2.121552e-02,-1.08,-1,0.7,0.74
2.121568e-02,-1.08,-1.08,0.7,0.66
2.121584e-02,-1.08,-1,0.7,0.74
2.121600e-02,-1,-1.08,0.7,0.66
2.121616e-02,-1.08,-0.92,0.7,0.74
2.121632e-02,-1.08,-1.08,0.7,0.66
2.121648e-02,-1.08,-0.92,0.66,0.74
2.121664e-02,-1.08,-1.08,0.7,0.66
2.121680e-02,-1,-1,0.7,0.74
2.121696e-02,-1.08,-1.08,0.7,0.66
2.121712e-02,-1.08,-0.92,0.7,0.74
2.121728e-02,-1.08,-1.08,0.7,0.66
2.121744e-02,-1.08,-1,0.7,0.74
2.121760e-02,-1.08,-1.08,0.7,0.66
2.121776e-02,-1.08,-0.92,0.7,0.74
2.121792e-02,-1.08,-1.08,0.7,0.7
2.121808e-02,-1.08,-0.92,0.7,0.74
2.121824e-02,-1.08,-1.08,0.7,0.7
2.121840e-02,-1.08,-0.92,0.7,0.74
2.121856e-02,-1,-1.08,0.7,0.66
2.121872e-02,-1,-1,0.7,0.74
2.121888e-02,-1.08,-1.08,0.7,0.7
2.121904e-02,-1.08,-1,0.7,0.74
2.121920e-02,-1.08,-1.08,0.7,0.7
2.121936e-02,-1,-0.92,0.7,0.74
2.121952e-02,-1.08,-1.08,0.7,0.7
2.121968e-02,-1.08,-1,0.7,0.74
2.121984e-02,-1.08,-1.08,0.7,0.7
2.122000e-02,-1.08,-0.92,0.7,0.74
2.122016e-02,-1.08,-1.08,0.7,0.7
2.122032e-02,-1.08,-0.92,0.74,0.74
2.122048e-02,-1.08,-1.08,0.7,0.7
2.122064e-02,-1,-0.92,0.7,0.74
2.122080e-02,-1.08,-1.08,0.7,0.7
2.122096e-02,-1,-0.92,0.7,0.74
2.122112e-02,-1.08,-1.08,0.7,0.7
2.122128e-02,-1.08,-0.92,0.7,0.74
2.122144e-02,-1,-1.08,0.74,0.7
2.122160e-02,-1,-0.92,0.7,0.74
2.122176e-02,-1.08,-1.08,0.7,0.7
2.122192e-02,-1,-0.92,0.74,0.74
2.122208e-02,-1,-1.08,0.7,0.7
2.122224e-02,-1,-0.92,0.7,0.74
2.122240e-02,-1.08,-1.08,0.7,0.7
2.122256e-02,-1.08,-0.92,0.7,0.74
2.122272e-02,-1.08,-1.08,0.7,0.7
2.122288e-02,-1.08,-0.92,0.7,0.74
2.122304e-02,-1.08,-1.08,0.7,0.7
2.122320e-02,-1.08,-1,0.7,0.74
2.122336e-02,-1.08,-1.08,0.7,0.7
2.122352e-02,-1,-1,0.7,0.74
2.122368e-02,-1.08,-1.16,0.7,0.66
2.122384e-02,-1.08,-1,0.7,0.74
2.122400e-02,-1.08,-1.08,0.7,0.66
2.122416e-02,-1.08,-0.92,0.7,0.74
2.122432e-02,-1,-1.08,0.7,0.7
2.122448e-02,-1,-0.92,0.7,0.74
2.122464e-02,-1,-1.08,0.7,0.66
2.122480e-02,-1,-0.92,0.7,0.74
2.122496e-02,-1.08,-1.08,0.7,0.7
2.122512e-02,-1,-0.92,0.7,0.74
2.122528e-02,-1.08,-1.08,0.7,0.7
2.122544e-02,-1,-0.92,0.7,0.74
2.122560e-02,-1.08,-1.08,0.7,0.7
2.122576e-02,-1,-0.92,0.7,0.74
2.122592e-02,-1.08,-1.16,0.7,0.7
2.122608e-02,-1.08,-1,0.7,0.74
2.122624e-02,-1,-1.08,0.74,0.7
2.122640e-02,-1.08,-1,0.74,0.74
2.122656e-02,-1,-1.08,0.7,0.66
2.122672e-02,-1.08,-1,0.7,0.74
2.122688e-02,-1.08,-1.08,0.7,0.66
2.122704e-02,-1.08,-1,0.7,0.74
2.122720e-02,-1.08,-1.08,0.7,0.7
2.122736e-02,-1.08,-1,0.7,0.74
2.122752e-02,-1.08,-1.08,0.7,0.66
2.122768e-02,-1,-0.92,0.7,0.74
2.122784e-02,-1.08,-1.08,0.7,0.66
2.122800e-02,-1,-1,0.7,0.7
2.122816e-02,-1,-1.08,0.7,0.7
2.122832e-02,-1,-1,0.7,0.74
2.122848e-02,-1.08,-1.08,0.7,0.66
2.122864e-02,-1,-1,0.7,0.74
2.122880e-02,-1,-1.08,0.7,0.66
2.122896e-02,-1.08,-0.92,0.7,0.74
2.122912e-02,-1,-1.08,0.7,0.7
2.122928e-02,-1.08,-0.92,0.7,0.74
2.122944e-02,-1,-1.08,0.7,0.66
2.122960e-02,-1.08,-0.92,0.7,0.74
2.122976e-02,-1.08,-1.08,0.7,0.7
2.122992e-02,-1.08,-1,0.7,0.74
2.123008e-02,-1.08,-1.08,0.7,0.7
2.123024e-02,-1.08,-0.92,0.7,0.74
2.123040e-02,-1.08,-1.16,0.7,0.66
2.123056e-02,-1.08,-1,0.7,0.74
2.123072e-02,-1.08,-1.08,0.7,0.66
2.123088e-02,-1.08,-0.92,0.66,0.74
2.123104e-02,-1.08,-1.08,0.7,0.66
2.123120e-02,-1.08,-0.92,0.7,0.74
2.123136e-02,-1.08,-1.08,0.7,0.7
2.123152e-02,-1.08,-1,0.7,0.74
2.123168e-02,-1,-1.08,0.7,0.66
2.123184e-02,-1.08,-1,0.7,0.74
2.123200e-02,-1.08,-1.08,0.7,0.7
2.123216e-02,-1.08,-1,0.7,0.74
2.123232e-02,-1.08,-1.08,0.7,0.66
2.123248e-02,-1.08,-0.92,0.7,0.74
2.123264e-02,-1,-1.08,0.7,0.7
2.123280e-02,-1,-0.92,0.7,0.74
2.123296e-02,-1.08,-1.08,0.7,0.7
2.123312e-02,-1.08,-0.92,0.7,0.74
2.123328e-02,-1.08,-1.08,0.7,0.66
2.123344e-02,-1.08,-0.92,0.7,0.74
2.123360e-02,-1.08,-1.08,0.7,0.66
2.123376e-02,-1.08,-0.92,0.7,0.74
2.123392e-02,-1.08,-1.08,0.7,0.7
2.123408e-02,-1,-0.92,0.7,0.74
2.123424e-02,-1,-1.08,0.7,0.66
2.123440e-02,-1.08,-0.92,0.7,0.74
2.123456e-02,-1.08,-1.08,0.7,0.66
2.123472e-02,-1.08,-1,0.7,0.74
2.123488e-02,-1.08,-1.08,0.7,0.7
2.123504e-02,-1.08,-1,0.7,0.74
2.123520e-02,-1.08,-1.08,0.7,0.66
2.123536e-02,-1.08,-0.92,0.7,0.74
2.123552e-02,-1.08,-1.08,0.7,0.7
2.123568e-02,-1.08,-0.92,0.7,0.74
2.123584e-02,-1.08,-1.08,0.7,0.7
2.123600e-02,-1,-1,0.7,0.74
2.123616e-02,-1.08,-1.08,0.7,0.7
2.123632e-02,-1,-0.92,0.7,0.74
2.123648e-02,-1.08,-1.08,0.7,0.66
2.123664e-02,-1.08,-0.92,0.7,0.74
2.123680e-02,-1,-1.08,0.7,0.66
2.123696e-02,-1.08,-0.92,0.7,0.74
2.123712e-02,-1.08,-1.08,0.7,0.7
2.123728e-02,-1.08,-0.92,0.7,0.74
2.123744e-02,-1,-1.08,0.7,0.7
2.123760e-02,-1.08,-0.92,0.7,0.74
